symbol,name,currency,price,price_open,day_high,day_low,52_week_high,52_week_low,day_change,change_pct,close_yesterday,market_cap,volume,volume_avg,shares,stock_exchange_long,stock_exchange_short,timezone,timezone_name,gmt_offset,last_trade_time
V,Visa Inc,USD,158.24,158.00,158.63,157.84,159.11,117.12,0.61,0.39,157.63,347509134347,606800,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:07:07
XLNX,"Xilinx, Inc.",USD,129.02,128.81,129.10,127.95,130.65,62.54,1.20,0.94,127.82,32663220361,0,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:05:54
ADBE,Adobe Inc,USD,267.01,269.44,269.94,267.01,277.61,204.95,-0.88,-0.33,267.89,130400020474,460417,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:38:47
ALL,Allstate Corp,USD,96.42,96.44,97.12,95.99,102.73,77.00,0.35,0.36,96.07,32014522174,142870,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:39:04
AMZN,"Amazon.com, Inc.",USD,1830.92,1829.00,1835.84,1825.19,2050.50,1307.00,12.06,0.66,1818.86,898592029711,1337039,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:35
AXP,American Express Company,USD,110.69,110.48,111.21,110.44,114.55,89.05,0.57,0.52,110.12,92824206423,847016,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:38:55
MMM,3M Co,USD,215.97,215.88,216.49,215.45,221.69,176.87,0.94,0.44,215.03,124301606371,197294,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:33:00
AAPL,Apple Inc.,USD,196.43,196.45,197.10,195.93,233.47,142.00,0.74,0.38,195.69,926175288966,5213472,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:51
FB,"Facebook, Inc. Common Stock",USD,175.56,176.88,177.00,175.30,218.62,123.02,-0.46,-0.26,176.02,500760929101,3004260,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:42:42
JPM,JPMorgan Chase & Co.,USD,105.26,105.80,106.11,105.09,119.24,91.11,-0.30,-0.28,105.56,344515747236,2112214,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:39:22
V,Visa Inc,USD,158.10,158.00,158.63,157.84,159.11,117.12,0.46,0.29,157.64,346872001407,844335,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:27:19
XLNX,"Xilinx, Inc.",USD,128.93,128.94,129.30,127.95,130.65,62.54,1.11,0.87,127.82,32635372167,104392,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:31
ADBE,Adobe Inc,USD,267.01,269.44,269.94,267.01,277.61,204.95,-0.88,-0.33,267.89,130400020474,460417,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:38:47
ALL,Allstate Corp,USD,96.42,96.44,97.12,95.99,102.73,77.00,0.35,0.36,96.07,32014522174,142870,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:39:04
AMZN,"Amazon.com, Inc.",USD,1830.92,1829.00,1835.84,1825.19,2050.50,1307.00,12.06,0.66,1818.86,898592029711,1337039,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:35
AXP,American Express Company,USD,110.69,110.48,111.21,110.44,114.55,89.05,0.57,0.52,110.12,92849367830,847016,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:38:55
MMM,3M Co,USD,215.97,215.88,216.49,215.45,221.69,176.87,0.94,0.44,215.03,124301606371,197294,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:33:00
AAPL,Apple Inc.,USD,196.43,196.45,197.10,195.93,233.47,142.00,0.74,0.38,195.69,926175288966,5213472,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:51
FB,"Facebook, Inc. Common Stock",USD,175.56,176.88,177.00,175.30,218.62,123.02,-0.46,-0.26,176.02,500760929101,3004260,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:42:42
JPM,JPMorgan Chase & Co.,USD,105.26,105.80,106.11,105.09,119.24,91.11,-0.30,-0.28,105.56,344515747236,2112214,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:39:22
V,Visa Inc,USD,157.96,158.00,158.63,157.84,159.11,117.12,0.33,0.21,157.63,346872001407,974389,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:45:23
XLNX,"Xilinx, Inc.",USD,128.93,128.94,129.30,127.95,130.65,62.54,1.11,0.87,127.82,32584740139,104392,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:31
ADBE,Adobe Inc,USD,267.01,269.44,269.94,267.01,277.61,204.95,-0.88,-0.33,267.89,130400020474,460417,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:38:47
ALL,Allstate Corp,USD,96.42,96.44,97.12,95.99,102.73,77.00,0.35,0.36,96.07,32014522174,142870,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:39:04
AMZN,"Amazon.com, Inc.",USD,1830.92,1829.00,1835.84,1825.19,2050.50,1307.00,12.06,0.66,1818.86,898592029711,1337039,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:35
AXP,American Express Company,USD,110.69,110.48,111.21,110.44,114.55,89.05,0.57,0.52,110.12,92849367830,847016,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:38:55
MMM,3M Co,USD,215.97,215.88,216.49,215.45,221.69,176.87,0.94,0.44,215.03,124301606371,197294,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:33:00
AAPL,Apple Inc.,USD,196.43,196.45,197.10,195.93,233.47,142.00,0.74,0.38,195.69,926175288966,5213472,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:51
FB,"Facebook, Inc. Common Stock",USD,175.56,176.88,177.00,175.30,218.62,123.02,-0.46,-0.26,176.02,500760929101,3004260,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:42:42
JPM,JPMorgan Chase & Co.,USD,105.26,105.80,106.11,105.09,119.24,91.11,-0.30,-0.28,105.56,344515747236,2112214,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:39:22
V,Visa Inc,USD,157.96,158.00,158.63,157.84,159.11,117.12,0.33,0.21,157.63,346872001407,974389,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 10:45:23
XLNX,"Xilinx, Inc.",USD,128.93,128.94,129.30,127.95,130.65,62.54,1.11,0.87,127.82,32584740139,104392,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:40:31
ADBE,Adobe Inc,USD,267.30,269.44,269.94,266.66,277.61,204.95,-0.60,-0.22,267.89,130409789025,717992,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:11:09
ALL,Allstate Corp,USD,96.43,96.44,97.12,95.99,102.73,77.00,0.36,0.37,96.07,32014522174,192349,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:07:45
AMZN,"Amazon.com, Inc.",USD,1832.68,1829.00,1835.84,1825.19,2050.50,1307.00,13.82,0.76,1818.86,899592064334,1495002,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:59:52
AXP,American Express Company,USD,110.78,110.48,111.21,110.44,114.55,89.05,0.66,0.60,110.12,93017121209,985665,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:09:40
MMM,3M Co,USD,216.04,215.88,216.49,215.45,221.69,176.87,1.01,0.47,215.03,124416784013,275575,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:07:01
AAPL,Apple Inc.,USD,196.35,196.45,197.10,195.93,233.47,142.00,0.66,0.34,195.69,925515152644,6487141,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:11:16
FB,"Facebook, Inc. Common Stock",USD,175.33,176.88,177.00,175.20,218.62,123.02,-0.69,-0.39,176.02,500475512781,3347460,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:59:52
JPM,JPMorgan Chase & Co.,USD,105.47,105.80,106.11,105.08,119.24,91.11,-0.09,-0.09,105.56,345727200789,2689130,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:09:35
V,Visa Inc,USD,158.04,158.00,158.63,157.84,159.11,117.12,0.41,0.26,157.63,347377316050,1111028,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:09:37
XLNX,"Xilinx, Inc.",USD,128.76,128.81,129.30,127.95,130.65,62.54,0.94,0.74,127.82,32567016805,167984,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 10:57:20
ADBE,Adobe Inc,USD,267.30,269.44,269.94,266.66,277.61,204.95,-0.60,-0.22,267.89,130526892500,717992,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:11:09
ALL,Allstate Corp,USD,96.43,96.44,97.12,95.99,102.73,77.00,0.36,0.37,96.07,32017839981,192349,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:07:45
AMZN,"Amazon.com, Inc.",USD,1831.79,1829.00,1835.84,1825.19,2050.50,1307.00,12.93,0.71,1818.86,899780762557,1622267,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:17:07
AXP,American Express Company,USD,110.78,110.48,111.21,110.44,114.55,89.05,0.66,0.60,110.12,93017121209,985665,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:09:40
MMM,3M Co,USD,216.04,215.88,216.49,215.45,221.69,176.87,1.01,0.47,215.03,124462856828,275575,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:07:01
AAPL,Apple Inc.,USD,196.35,196.45,197.10,195.93,233.47,142.00,0.66,0.34,195.69,925515152644,6487141,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:11:16
FB,"Facebook, Inc. Common Stock",USD,175.39,176.88,177.00,175.20,218.62,123.02,-0.63,-0.36,176.02,500561128968,3791177,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:15:35
JPM,JPMorgan Chase & Co.,USD,105.47,105.80,106.11,105.08,119.24,91.11,-0.09,-0.09,105.56,345727200789,2689130,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:09:35
V,Visa Inc,USD,158.07,158.00,158.63,157.84,159.11,117.12,0.44,0.28,157.63,347311406902,1196237,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:21:59
XLNX,"Xilinx, Inc.",USD,128.90,128.81,129.30,127.95,130.65,62.54,1.08,0.85,127.82,32585752239,496374,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:13:15
ADBE,Adobe Inc,USD,267.30,269.44,269.94,266.66,277.61,204.95,-0.60,-0.22,267.89,130526892500,717992,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:11:09
ALL,Allstate Corp,USD,96.43,96.44,97.12,95.99,102.73,77.00,0.36,0.37,96.07,32017839981,192349,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:07:45
AMZN,"Amazon.com, Inc.",USD,1831.79,1829.00,1835.84,1825.19,2050.50,1307.00,12.93,0.71,1818.86,899780762557,1622267,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:17:07
AXP,American Express Company,USD,110.78,110.48,111.21,110.44,114.55,89.05,0.66,0.60,110.12,93017121209,985665,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:09:40
MMM,3M Co,USD,216.04,215.88,216.49,215.45,221.69,176.87,1.01,0.47,215.03,124462856828,275575,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:07:01
AAPL,Apple Inc.,USD,196.35,196.45,197.10,195.93,233.47,142.00,0.66,0.34,195.69,925515152644,6487141,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:11:16
FB,"Facebook, Inc. Common Stock",USD,175.39,176.88,177.00,175.20,218.62,123.02,-0.63,-0.36,176.02,500561128968,3791177,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:15:35
JPM,JPMorgan Chase & Co.,USD,105.47,105.80,106.11,105.08,119.24,91.11,-0.09,-0.09,105.56,345727200789,2689130,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:09:35
V,Visa Inc,USD,158.07,158.00,158.63,157.84,159.11,117.12,0.44,0.28,157.63,347311406902,1196237,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:21:59
XLNX,"Xilinx, Inc.",USD,128.90,128.81,129.30,127.95,130.65,62.54,1.08,0.85,127.82,32585752239,496374,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:13:15
ADBE,Adobe Inc,USD,267.13,269.44,269.94,266.66,277.61,204.95,-0.76,-0.28,267.89,130575690578,755466,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:23:05
ALL,Allstate Corp,USD,96.42,96.44,97.12,95.99,102.73,77.00,0.35,0.36,96.07,31991284858,212431,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:24:23
AMZN,"Amazon.com, Inc.",USD,1829.94,1829.00,1835.84,1825.19,2050.50,1307.00,11.08,0.61,1818.86,898690546133,1703147,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:35:44
AXP,American Express Company,USD,110.71,110.48,111.21,110.44,114.55,89.05,0.60,0.54,110.11,92832595691,1058011,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:27:56
MMM,3M Co,USD,216.03,215.88,216.49,215.45,221.69,176.87,1.00,0.47,215.03,124399507806,318991,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:24:19
AAPL,Apple Inc.,USD,196.19,196.45,197.10,195.93,233.47,142.00,0.50,0.26,195.69,925279374254,7100237,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:27:38
FB,"Facebook, Inc. Common Stock",USD,175.44,176.88,177.00,175.10,218.62,123.02,-0.58,-0.33,176.02,500361372383,4022936,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:29:32
JPM,JPMorgan Chase & Co.,USD,105.40,105.80,106.11,105.08,119.24,91.11,-0.16,-0.15,105.56,344744943177,2937572,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:24:24
V,Visa Inc,USD,158.03,158.00,158.63,157.84,159.11,117.12,0.40,0.25,157.63,347245497754,1316509,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:36:01
XLNX,"Xilinx, Inc.",USD,128.59,128.81,129.30,127.95,130.65,62.54,0.77,0.60,127.82,32554357832,539577,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:27:43
ADBE,Adobe Inc,USD,267.29,269.44,269.94,266.66,277.61,204.95,-0.60,-0.22,267.89,130619604381,868272,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:50:49
ALL,Allstate Corp,USD,96.46,96.44,97.12,95.99,102.73,77.00,0.42,0.44,96.04,32007881494,249642,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:51:01
AMZN,"Amazon.com, Inc.",USD,1830.36,1829.00,1835.84,1825.19,2050.50,1307.00,11.50,0.63,1818.86,899078315884,1790659,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:52:38
AXP,American Express Company,USD,110.79,110.48,111.21,110.44,114.55,89.05,0.68,0.62,110.11,92899697043,1144593,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:45:07
MMM,3M Co,USD,216.04,215.88,216.49,215.45,221.69,176.87,1.01,0.47,215.03,124428304414,368106,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:49:02
AAPL,Apple Inc.,USD,196.45,196.45,197.10,195.93,233.47,142.00,0.74,0.38,195.69,926316741610,7674065,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:44:40
FB,"Facebook, Inc. Common Stock",USD,175.45,176.88,177.00,175.10,218.62,123.02,-0.57,-0.33,176.02,500760319423,4209503,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:39:35
JPM,JPMorgan Chase & Co.,USD,105.26,105.80,106.11,105.08,119.24,91.11,-0.30,-0.28,105.56,344712193763,3172266,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:40:13
V,Visa Inc,USD,157.87,158.00,158.63,157.84,159.11,117.12,0.24,0.15,157.63,346850009342,1402588,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:49:29
XLNX,"Xilinx, Inc.",USD,128.60,128.81,129.30,127.95,130.65,62.54,0.78,0.61,127.82,32556891945,618748,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:39:51
ADBE,Adobe Inc,USD,267.29,269.44,269.94,266.66,277.61,204.95,-0.60,-0.22,267.89,130619604381,868272,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:50:49
ALL,Allstate Corp,USD,96.46,96.44,97.12,95.99,102.73,77.00,0.42,0.44,96.04,32007881494,249642,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:51:01
AMZN,"Amazon.com, Inc.",USD,1830.36,1829.00,1835.84,1825.19,2050.50,1307.00,11.50,0.63,1818.86,899078315884,1790659,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:52:38
AXP,American Express Company,USD,110.79,110.48,111.21,110.44,114.55,89.05,0.68,0.62,110.11,92899697043,1144593,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:45:07
MMM,3M Co,USD,216.04,215.88,216.49,215.45,221.69,176.87,1.01,0.47,215.03,124428304414,368106,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:49:02
AAPL,Apple Inc.,USD,196.45,196.45,197.10,195.93,233.47,142.00,0.74,0.38,195.69,926316741610,7674065,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:44:40
FB,"Facebook, Inc. Common Stock",USD,175.45,176.88,177.00,175.10,218.62,123.02,-0.57,-0.33,176.02,500760319423,4209503,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:39:35
JPM,JPMorgan Chase & Co.,USD,105.26,105.80,106.11,105.08,119.24,91.11,-0.30,-0.28,105.56,344712193763,3172266,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:40:13
V,Visa Inc,USD,157.87,158.00,158.63,157.84,159.11,117.12,0.24,0.15,157.63,346850009342,1402588,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:49:29
XLNX,"Xilinx, Inc.",USD,128.60,128.81,129.30,127.95,130.65,62.54,0.78,0.61,127.82,32556891945,618748,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:39:51
ADBE,Adobe Inc,USD,267.75,269.44,269.94,266.66,277.61,204.95,-0.14,-0.05,267.89,130614720106,927508,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:07:57
ALL,Allstate Corp,USD,96.62,96.44,97.12,95.99,102.73,77.00,0.55,0.57,96.07,32077593441,288116,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:07:56
AMZN,"Amazon.com, Inc.",USD,1832.26,1829.00,1835.84,1825.19,2050.50,1307.00,13.40,0.74,1818.86,900011613576,1866707,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:08:06
AXP,American Express Company,USD,110.90,110.48,111.21,110.44,114.55,89.05,0.78,0.71,110.11,93008731941,1292056,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:06:42
MMM,3M Co,USD,215.88,215.88,216.49,215.45,221.69,176.87,0.85,0.40,215.03,124405272400,403838,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:05:31
AAPL,Apple Inc.,USD,196.51,196.45,197.10,195.93,233.47,142.00,0.82,0.42,195.69,927259783220,8169498,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:58:45
FB,"Facebook, Inc. Common Stock",USD,175.37,176.88,177.00,175.10,218.62,123.02,-0.65,-0.37,176.02,500340817530,4393528,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:54:55
JPM,JPMorgan Chase & Co.,USD,105.24,105.80,106.11,105.08,119.24,91.11,-0.32,-0.30,105.56,344974139118,3449322,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 11:57:36
V,Visa Inc,USD,157.97,158.00,158.63,157.77,159.11,117.12,0.34,0.22,157.63,347091687393,1611282,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:08:35
XLNX,"Xilinx, Inc.",USD,128.54,128.81,129.30,127.95,130.65,62.54,0.72,0.56,127.82,32567016805,708394,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 11:56:54
ADBE,Adobe Inc,USD,267.75,269.44,269.94,266.66,277.61,204.95,-0.14,-0.05,267.89,130731838472,927508,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:07:57
ALL,Allstate Corp,USD,96.62,96.44,97.12,95.99,102.73,77.00,0.55,0.57,96.07,32077593441,288116,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:07:56
AMZN,"Amazon.com, Inc.",USD,1832.26,1829.00,1835.84,1825.19,2050.50,1307.00,13.40,0.74,1818.86,900011613576,1866707,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:08:06
AXP,American Express Company,USD,110.90,110.48,111.21,110.44,114.55,89.05,0.78,0.71,110.11,93000342672,1292056,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:06:42
MMM,3M Co,USD,215.88,215.88,216.49,215.45,221.69,176.87,0.85,0.40,215.03,124405272400,403838,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:05:31
AAPL,Apple Inc.,USD,196.69,196.45,197.10,195.93,233.47,142.00,1.00,0.51,195.69,927259783220,8578688,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:14:06
FB,"Facebook, Inc. Common Stock",USD,175.53,176.88,177.00,175.10,218.62,123.02,-0.49,-0.28,176.02,500340817530,4582979,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:10:02
JPM,JPMorgan Chase & Co.,USD,105.42,105.80,106.11,105.08,119.24,91.11,-0.14,-0.13,105.56,344974139118,3665929,14010494,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:12:43
V,Visa Inc,USD,157.97,158.00,158.63,157.77,159.11,117.12,0.34,0.22,157.63,347091687393,1611282,9202514,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:08:35
XLNX,"Xilinx, Inc.",USD,128.62,128.81,129.30,127.95,130.65,62.54,0.80,0.63,127.82,32567016805,758575,3448668,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:09:39
ADBE,Adobe Inc,USD,267.75,269.44,269.94,266.66,277.61,204.95,-0.14,-0.05,267.89,130731838472,927508,3148152,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:07:57
ALL,Allstate Corp,USD,96.62,96.44,97.12,95.99,102.73,77.00,0.55,0.57,96.07,32077593441,288116,1899752,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:07:56
AMZN,"Amazon.com, Inc.",USD,1832.26,1829.00,1835.84,1825.19,2050.50,1307.00,13.40,0.74,1818.86,900011613576,1866707,4374818,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:08:06
AXP,American Express Company,USD,110.90,110.48,111.21,110.44,114.55,89.05,0.78,0.71,110.11,93000342672,1292056,3352081,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:06:42
MMM,3M Co,USD,215.88,215.88,216.49,215.45,221.69,176.87,0.85,0.40,215.03,124405272400,403838,2122365,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-05 12:05:31
AAPL,Apple Inc.,USD,196.69,196.45,197.10,195.93,233.47,142.00,1.00,0.51,195.69,927259783220,8578688,28596757,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:14:06
FB,"Facebook, Inc. Common Stock",USD,175.53,176.88,177.00,175.10,218.62,123.02,-0.49,-0.28,176.02,500340817530,4582979,18004328,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-05 12:10:02
